rc_id;rl_id;ss_id;rc_orderby;ss_name
7196614;71966;662;14;Хлебозавод
7196615;71966;660;15;ул.Юбилейная
7196616;71966;213;16;Площадь им. Кирова
7196617;71966;206;17;ул.Воронежская
7196618;71966;657;18;Дом Дружбы Народов
7196619;71966;571;19;Станция метро Безымянка
7196620;71966;573;20;ул.Александра Матросова
7196621;71966;575;21;ул.Средне-Садовая
7196622;71966;451;22;Станция метро Победа
7196623;71966;140;23;ул.Красных Коммунаров
7196624;71966;653;24;ул.Гагарина
7196625;71966;651;25;Проезд 9-го Мая
7196626;71966;649;26;Техникум
7196627;71966;647;27;ул.Карбышева
7196628;71966;645;28;ул.Энтузиастов
7196629;71966;231;29;ул.Мориса Тореза
7196630;71966;615;30;Автостанция Аврора
7216501;72165;1299;1;ул.Чапаевская
7216502;72165;1233;2;ул.Галактионовская
7216503;72165;1364;3;Троицкий рынок
7216504;72165;1234;4;пер.им.Высоцкого
7216505;72165;1221;5;ул.Льва Толстого
7216506;72165;1298;6;ул.Красноармейская
7216507;72165;1297;7;ул.Вилоновская
7216508;72165;1296;8;Самарская площадь
7216509;72165;1294;9;Дворец спорта и цирк
7216510;72165;1295;10;ул.Полевая
7216511;72165;354;11;пр.Ленина
7216512;72165;355;12;ул.Первомайская
7216513;72165;356;13;Площадь Героев 21-й Армии
7216514;72165;357;14;ул.Челюскинцев
7216515;72165;1257;15;КРЦ Звезда
7216516;72165;1256;16;ул.Николая Панова
7216517;72165;1255;17;Постников овраг
7216518;72165;1254;18;Университет - Глазная больница
7216519;72165;1253;19;ЦПКиО
7216520;72165;1252;20;ул.Потапова
7216521;72165;1250;21;ул.Гастелло
7216522;72165;1293;22;ул.Советской Армии
7216523;72165;1247;23;ТЦ Апельсин
7216524;72165;1246;24;Завод Тарасова
7216525;72165;1291;25;Детская больница
7216526;72165;1290;26;ул.Солнечная
7216527;72165;1344;27;ул.Аминева
7216528;72165;1345;28;ТЦ Пирамида
7216529;72165;1326;29;Барбошина поляна
7216530;72165;1409;30;Станция 6 Б
7216531;72165;1413;31;Станция 6 отпр
7216532;72165;1311;32;пр.Кирова
7216533;72165;1310;33;ул.Георгия Димитрова
7216534;72165;1309;34;ул.Демократическая
7216535;72165;1181;35;ул.Ташкентская
7216536;72165;1183;36;ул.Силина
7216537;72165;1185;37;Московское шоссе
7216538;72165;1850;38;Стадион
7216601;72166;1850;1;Стадион
7216602;72166;1851;2;Стадион
7216603;72166;1186;3;Московское шоссе
7216604;72166;1184;4;ул.Силина
7216605;72166;1182;5;ул.Ташкентская
7216606;72166;798;6;ул.Демократическая
7216607;72166;800;7;ул.Георгия Димитрова
7216608;72166;1312;8;пр.Кирова
7216609;72166;1410;9;Станция 6 А
7216610;72166;1325;10;Барбошина поляна
7216611;72166;1354;11;ТЦ Пирамида
7216612;72166;1353;12;ул.Аминева
7216613;72166;1289;13;ул.Солнечная
7216614;72166;1292;14;Детская больница
7216615;72166;814;15;Завод Тарасова
7216616;72166;1248;16;ТЦ Апельсин
7216617;72166;1249;17;ул.Советской Армии
7216618;72166;1420;18;ул.Гастелло
7216619;72166;1421;19;ул. Потапова
7216620;72166;1419;20;ЦПКиО
7216621;72166;1418;21;Университет-Глазная больница
7216622;72166;1457;22;Постников овраг
7216623;72166;1459;23;ул. Николая Панова
7216624;72166;358;24;КРЦ Звезда
7216625;72166;339;25;ул.Челюскинцев
7216626;72166;340;26;Площадь Героев 21-й Армии
7216627;72166;341;27;ул.Первомайская
7216628;72166;342;28;ул.Полевая
7216629;72166;1258;29;ул.Галактионовская
7216630;72166;1259;30;Дворец спорта и цирк
7216631;72166;1260;31;Самарская площадь
7216632;72166;1261;32;ул.Вилоновская
7216633;72166;1262;33;ул.Красноармейская
7216634;72166;1220;34;ул.Льва Толстого
7216635;72166;1222;35;ул.Некрасовская
7216636;72166;1223;36;ул.Ленинградская
7216637;72166;1224;37;Троицкий рынок
7216638;72166;1226;38;ул.Чапаевская
7216639;72166;1300;39;ул.Фрунзе
7216640;72166;1333;40;ул.Пионерская
7216641;72166;1299;41;ул.Чапаевская
7276501;72765;1307;1;БТЭЦ
7276502;72765;466;2;Завод Экран
7276503;72765;464;3;ул.Береговая
7276504;72765;462;4;Проходная ОАО Моторостроитель
7276505;72765;460;5;Профтехучилище
7276506;72765;458;6;Заводское шоссе
7276507;72765;210;7;Станция метро Кировская
7276508;72765;214;8;Площадь им.Кирова
7276509;72765;1286;9;ул.Каховская
7276510;72765;659;10;ул.Юбилейная
7276511;72765;1306;11;ул.Советская
7276512;72765;1304;12;пр.Металлургов
7276513;72765;1302;13;пр.Юных Пионеров
7276514;72765;1308;14;ул.Ставропольская
7276515;72765;1197;15;ул.Черемшанская
7276516;72765;1195;16;пр.Карла Маркса
7276517;72765;1193;17;15-й микрорайон
7276518;72765;1192;18;ул.Стара-Загора
7276519;72765;1190;19;ул.Лесная
7276520;72765;1188;20;Больница калинина
7276521;72765;2048;21;Московское шоссе
7276522;72765;1850;22;Стадион
7276523;72765;1851;23;Стадион
7276524;72765;1186;24;Московское шоссе
7276525;72765;1184;25;ул.Силина
7276526;72765;1182;26;ул.Ташкентская
7276527;72765;798;27;ул.Демократическая
7276528;72765;800;28;ул.Георгия Димитрова
7276529;72765;1312;29;пр.Кирова
7276530;72765;1410;30;Станция 6 А
7276531;72765;1411;31;Станция 6
7276532;72765;1415;32;Станция 6 - отпр
7276533;72765;1311;33;пр.Кирова
7276601;72766;1311;1;пр.Кирова
7276602;72766;1310;2;ул.Георгия Димитрова
7276603;72766;1309;3;ул.Демократическая
7276604;72766;1181;4;ул.Ташкентская
7276605;72766;1183;5;ул.Силина
7276606;72766;1185;6;Московское шоссе
7276607;72766;1850;7;Стадион
7276608;72766;1851;8;Стадион
7276609;72766;2049;9;Московское шоссе
7276610;72766;1187;10;Больница калинина
7276611;72766;1189;11;ул.Лесная
7276612;72766;1191;12;ул.Стара-Загора
7276613;72766;1398;13;15-й микрорайон
7276614;72766;1194;14;пр.Карла Маркса
7276615;72766;1196;15;ул.Черемшанская
7276616;72766;1198;16;ул.Ставропольская
7276617;72766;1301;17;пр.Юных Пионеров
7276618;72766;1303;18;пр.Металлургов
7276619;72766;1305;19;ул.Победы
7276620;72766;660;20;ул.Юбилейная
7276621;72766;756;21;ул.Каховская
7276622;72766;207;22;Площадь им. Кирова
7276623;72766;209;23;Станция метро Кировская
7276624;72766;457;24;Заводское шоссе
7276625;72766;459;25;Профтехучилище
7276626;72766;461;26;Проходная ОАО Моторостроитель
7276627;72766;463;27;ул.Береговая
7276628;72766;470;28;Завод Экран
7276629;72766;1307;29;БТЭЦ
7296501;72965;2065;1;Красноярская ЦРБ
7296502;72965;2053;2;Центральная районная больница
7296503;72965;2056;3;Красный Яр / Сбербанк
7296504;72965;2068;4;Городцовка-1
7296505;72965;2069;5;Городцовка-2
7296506;72965;2059;6;Поворот на Мирный
7296507;72965;1650;7;с.Светлое Поле
7296508;72965;2066;8;п.Мирный
7296509;72965;2067;9;с.Колодинка
7296601;72966;2067;1;с.Колодинка
7296602;72966;1652;2;п.Мирный
7296603;72966;1651;3;с.Светлое Поле
7296604;72966;2060;4;Поворот на Мирный
7296605;72966;2070;5;Городцовка-2
7296606;72966;2071;6;Городцовка-1
7296607;72966;2063;7;Красный Яр
7296608;72966;2064;8;Центральная районаая больница
7296609;72966;2065;9;Красноярская ЦРБ
7496501;74965;1871;1;Ул.Александра Солженицына
7496502;74965;1869;2;Ул.Виталия Талабаева
7496503;74965;1867;3;Софийская площадь
7496504;74965;1866;4;Ул.Ефрема Медведева
7496505;74965;1863;5;ул.Чистое Поле
7496506;74965;627;6;Ростовский пер.
7496507;74965;625;7;ул.Дарвина
7496508;74965;623;8;Хлебозавод № 3
7496509;74965;621;9;ул.Тракторная
7496510;74965;1163;10;ул.Кутякова
7496511;74965;1164;11;ул.Крупской
7496512;74965;1165;12;Площадь Дзержинского
7496513;74965;1118;13;Клуб Дзержинского
7496514;74965;434;14;Площадь Революции
7496515;74965;433;15;ул.Некрасовская
7496516;74965;399;16;Дом Промышленности
7496517;74965;777;17;ул.Галактионовская
7496518;74965;1219;18;музей им.П.В.Алабина
7496519;74965;1077;19;Ильинская площадь
7496520;74965;39;20;Поликлиника(Железнодорожный вокзал)
7496601;74966;39;1;Поликлиника(Железнодорожный вокзал)
7496602;74966;392;2;ул.Буянова
7496603;74966;775;3;ул.Братьев Коростелевых
7496604;74966;1218;4;музей им.П.В.Алабина
7496605;74966;1879;5;ул.Галактионовская
7496606;74966;779;6;ул.Фрунзе
7496607;74966;400;7;Дом Промышленности
7496608;74966;432;8;ул.Некрасовская
7496609;74966;391;9;Площадь Революции
7496610;74966;1117;10;Клуб Дзержинского
7496611;74966;1119;11;Площадь Дзержинского
7496612;74966;1121;12;ул.Водников
7496613;74966;618;13;ул.Кутякова
7496614;74966;620;14;ул.Тракторная
7496615;74966;622;15;Хлебозавод № 3
7496616;74966;624;16;ул.Дарвина
7496617;74966;626;17;Ростовский пер.
7496618;74966;1861;18;ул.Казачья
7496619;74966;1862;19;ул.Чистое Поле
7496620;74966;1864;20;ул.Осетинская
7496621;74966;1865;21;Ул.Ефрема Медведева
7496622;74966;1867;22;Софийская площадь
7496623;74966;1868;23;Ул.Виталия Талабаева
7496624;74966;1870;24;Ул.Александра Солженицына
7496625;74966;1871;25;Ул.Александра Солженицына
7516501;75165;2073;1;пос.Преображенка
7516502;75165;2075;2;2-я дачная
7516503;75165;2077;3;1-я дачная
7516504;75165;1133;4;Верхняя Подстёпновка
7516505;75165;1475;5;Кладбище Южное
7516506;75165;1130;6;Стромиловское кладбище/дачи (11-й километр)
7516507;75165;1127;7;Стромилово
7516508;75165;1124;8;Расширение
7516509;75165;1122;9;ул.Грозненская
7516510;75165;252;10;ул.Егорова
7516511;75165;973;11;ул.Нефтяников
