rc_id;rl_id;mr_id;ss_id;rc_orderby;rc_dist
516511;5165;68;448;11;0.733000
516512;5165;68;451;12;0.311000
516513;5165;68;452;13;1.171799
516514;5165;68;93;14;0.345658
516515;5165;68;934;15;0.677699
516516;5165;68;936;16;0.725208
516517;5165;68;938;17;0.305908
516518;5165;68;940;18;0.408094
516519;5165;68;942;19;0.280744
516520;5165;68;944;20;0.000000
516601;5166;68;944;1;0.377000
516602;5166;68;943;2;0.377000
516603;5166;68;941;3;0.273000
516604;5166;68;939;4;0.795000
516605;5166;68;937;5;0.672000
516606;5166;68;935;6;0.317000
516607;5166;68;104;7;1.142000
516608;5166;68;486;8;0.333000
516609;5166;68;477;9;0.990000
516610;5166;68;471;10;0.609000
516611;5166;68;198;11;0.545000
516612;5166;68;200;12;0.338000
516613;5166;68;472;13;0.178000
516614;5166;68;218;14;0.600000
516615;5166;68;518;15;0.613000
516616;5166;68;161;16;0.465000
516617;5166;68;929;17;0.451000
516618;5166;68;927;18;0.360000
516619;5166;68;924;19;0.936000
516620;5166;68;718;20;0.335000
516621;5166;68;720;21;0.140000
516622;5166;68;721;22;0.000000
516701;5167;68;972;1;0.449229
516702;5167;68;923;2;0.297290
516703;5167;68;925;3;0.427811
516704;5167;68;928;4;0.473240
516705;5167;68;160;5;0.740998
516706;5167;68;215;6;0.421198
516707;5167;68;217;7;0.597883
516708;5167;68;201;8;0.411816
516709;5167;68;199;9;1.039000
516710;5167;68;448;10;0.733000
516711;5167;68;451;11;0.311000
516712;5167;68;452;12;1.171799
516713;5167;68;93;13;0.345658
516714;5167;68;934;14;0.677699
516715;5167;68;936;15;0.725208
516716;5167;68;938;16;0.305908
516717;5167;68;940;17;0.408094
516718;5167;68;942;18;0.280744
516719;5167;68;944;19;0.000000
516801;5168;68;944;1;0.377000
516802;5168;68;943;2;0.377000
516803;5168;68;941;3;0.273000
516804;5168;68;939;4;0.795000
516805;5168;68;937;5;0.672000
516806;5168;68;935;6;0.317000
516807;5168;68;104;7;1.142000
516808;5168;68;486;8;0.333000
516809;5168;68;477;9;0.990000
516810;5168;68;471;10;0.609000
516811;5168;68;198;11;0.545000
516812;5168;68;200;12;0.338000
516813;5168;68;472;13;0.178000
516814;5168;68;218;14;0.600000
516815;5168;68;518;15;0.613000
516816;5168;68;161;16;0.465000
516817;5168;68;929;17;0.451000
516818;5168;68;927;18;0.360000
516819;5168;68;924;19;0.368000
516820;5168;68;972;20;0.000000
516901;5169;68;451;1;0.304151
516902;5169;68;452;2;1.171799
516903;5169;68;93;3;0.345658
516904;5169;68;934;4;0.677699
516905;5169;68;936;5;0.725208
516906;5169;68;938;6;0.305908
516907;5169;68;940;7;0.408094
516908;5169;68;942;8;0.280744
516909;5169;68;944;9;0.000000
517001;5170;68;944;1;0.377000
517002;5170;68;943;2;0.377000
517003;5170;68;941;3;0.273000
517004;5170;68;939;4;0.795000
517005;5170;68;937;5;0.672000
517006;5170;68;935;6;0.317000
517007;5170;68;104;7;1.142000
517008;5170;68;486;8;0.333000
517009;5170;68;477;9;0.061000
517010;5170;68;451;10;0.000000
556501;5565;71;174;1;0.493000
556502;5565;71;173;2;0.434000
556503;5565;71;171;3;0.417000
556504;5565;71;169;4;0.381000
556505;5565;71;167;5;0.508000
556506;5565;71;165;6;0.600000
556507;5565;71;215;7;0.421000
556508;5565;71;217;8;0.315000
556509;5565;71;202;9;0.815000
556510;5565;71;657;10;0.501000
556511;5565;71;571;11;0.377000
556512;5565;71;573;12;0.376000
556513;5565;71;575;13;0.392000
556514;5565;71;758;14;0.516000
556515;5565;71;970;15;0.000000
556601;5566;71;970;1;0.590000
556602;5566;71;654;2;0.346000
556603;5566;71;576;3;0.391000
556604;5566;71;574;4;0.353000
556605;5566;71;655;5;0.535000
556606;5566;71;225;6;0.497000
556607;5566;71;203;7;0.304000
556608;5566;71;472;8;0.178000
556609;5566;71;218;9;0.592000
556610;5566;71;216;10;0.394000
556611;5566;71;164;11;0.566000
556612;5566;71;166;12;0.364000
556613;5566;71;168;13;0.431000
556614;5566;71;170;14;0.449000
556615;5566;71;172;15;0.484000
556616;5566;71;174;16;0.000000
556701;5567;71;152;1;0.459000
556702;5567;71;154;2;0.344000
556703;5567;71;156;3;0.541000
556704;5567;71;158;4;0.600000
556705;5567;71;160;5;0.741000
556706;5567;71;215;6;0.421000
556707;5567;71;217;7;0.315000
556708;5567;71;202;8;0.815000
556709;5567;71;657;9;0.501000
556710;5567;71;571;10;0.377000
556711;5567;71;573;11;0.376000
556712;5567;71;575;12;0.392000
556713;5567;71;758;13;0.516000
556714;5567;71;970;14;0.000000
556801;5568;71;970;1;0.590000
556802;5568;71;654;2;0.346000
556803;5568;71;576;3;0.391000
556804;5568;71;574;4;0.353000
556805;5568;71;655;5;0.535000
556806;5568;71;225;6;0.497000
556807;5568;71;203;7;0.304000
556808;5568;71;472;8;0.178000
556809;5568;71;218;9;0.731000
556810;5568;71;162;10;0.481000
556811;5568;71;161;11;0.665000
556812;5568;71;159;12;0.376000
556813;5568;71;157;13;0.441000
556814;5568;71;155;14;0.490000
556815;5568;71;153;15;0.442000
556816;5568;71;152;16;0.000000
566501;5665;72;616;1;6.604660
566502;5665;72;240;2;2.439217
566503;5665;72;592;3;1.160825
566504;5665;72;594;4;6.021000
566505;5665;72;976;5;18.131001
566506;5665;72;975;6;0.000000
566601;5666;72;975;1;18.059999
566602;5666;72;977;2;5.890000
566603;5666;72;252;3;1.458000
566604;5666;72;979;4;2.256000
566605;5666;72;978;5;6.550000
566606;5666;72;617;6;0.081000
566607;5666;72;616;7;0.000000
746501;7465;90;1070;1;10.393000
746502;7465;90;1065;2;1.253000
746503;7465;90;1053;3;1.223000
746504;7465;90;1055;4;1.008000
746505;7465;90;1057;5;0.623000
746506;7465;90;1059;6;0.606000
746507;7465;90;1061;7;0.758000
746508;7465;90;1063;8;0.000000
746601;7466;90;1063;1;4.482000
746602;7466;90;1062;2;0.718577
746603;7466;90;1060;3;0.958429
746604;7466;90;1058;4;0.548095
746605;7466;90;1056;5;1.200079
746606;7466;90;1054;6;1.290068
746607;7466;90;1066;7;9.952074
746608;7466;90;1070;8;0.000000
936501;9365;105;249;1;0.461000
936502;9365;105;250;2;0.583000
936503;9365;105;251;3;0.386000
936504;9365;105;275;4;0.841000
936505;9365;105;252;5;0.206000
936506;9365;105;276;6;0.386000
936507;9365;105;319;7;0.489000
936508;9365;105;253;8;0.391000
936509;9365;105;254;9;0.391000
936510;9365;105;255;10;0.553000
936511;9365;105;256;11;0.471000
936512;9365;105;257;12;0.392000
936513;9365;105;258;13;0.499000
936514;9365;105;259;14;0.547000
936515;9365;105;978;15;0.592000
936516;9365;105;635;16;0.386000
936517;9365;105;633;17;0.510000
936518;9365;105;631;18;1.034000
936519;9365;105;629;19;1.030000
936520;9365;105;627;20;0.466000
936521;9365;105;625;21;0.387000
936522;9365;105;623;22;0.347000
936523;9365;105;621;23;1.077000
936524;9365;105;637;24;0.617000
936525;9365;105;1120;25;1.001000
936526;9365;105;367;26;0.483000
936527;9365;105;368;27;0.521000
936528;9365;105;369;28;0.499000
936529;9365;105;1116;29;0.541000
936530;9365;105;1114;30;0.445000
936531;9365;105;415;31;0.316000
936532;9365;105;40;32;0.697000
936533;9365;105;42;33;0.330000
936534;9365;105;38;34;0.000000
936601;9366;105;38;1;0.658000
936602;9366;105;39;2;0.299000
936603;9366;105;392;3;0.451000
936604;9366;105;1113;4;0.461000
936605;9366;105;1115;5;0.635000
936606;9366;105;389;6;0.538000
936607;9366;105;390;7;0.690000
936608;9366;105;391;8;0.362000
936609;9366;105;1117;9;0.709000
936610;9366;105;1119;10;0.242000
936611;9366;105;1121;11;0.319000
936612;9366;105;618;12;1.165000
936613;9366;105;620;13;0.246000
936614;9366;105;622;14;0.416000
936615;9366;105;624;15;0.562000
936616;9366;105;626;16;1.070000
936617;9366;105;628;17;0.908000
936618;9366;105;630;18;0.504000
936619;9366;105;632;19;0.370000
936620;9366;105;634;20;0.643000
936621;9366;105;240;21;0.492000
936622;9366;105;241;22;0.431000
936623;9366;105;242;23;0.553000
936624;9366;105;243;24;0.452000
936625;9366;105;244;25;0.463000
936626;9366;105;245;26;0.360000
936627;9366;105;246;27;0.465000
936628;9366;105;247;28;0.400000
936629;9366;105;248;29;0.419000
936630;9366;105;249;30;0.000000
946501;9465;106;249;1;0.461000
946502;9465;106;250;2;0.583000
946503;9465;106;251;3;0.386000
946504;9465;106;275;4;0.841000
946505;9465;106;252;5;0.206000
946506;9465;106;276;6;0.386000
946507;9465;106;319;7;0.489000
946508;9465;106;253;8;0.391000
946509;9465;106;254;9;0.391000
946510;9465;106;255;10;0.553000
946511;9465;106;256;11;0.471000
946512;9465;106;257;12;0.392000
946513;9465;106;258;13;0.499000
946514;9465;106;259;14;0.547000
946515;9465;106;978;15;0.592000
946516;9465;106;635;16;0.386000
946517;9465;106;633;17;0.510000
946518;9465;106;631;18;1.034000
946519;9465;106;629;19;1.030000
946520;9465;106;627;20;0.466000
946521;9465;106;625;21;0.387000
946522;9465;106;623;22;0.347000
946523;9465;106;621;23;1.077000
946524;9465;106;637;24;0.617000
946525;9465;106;1120;25;1.001000
946526;9465;106;367;26;0.324000
946527;9465;106;391;27;0.000000
946601;9466;106;391;1;0.361000
946602;9466;106;1117;2;0.709000
946603;9466;106;1119;3;0.242000
946604;9466;106;1121;4;0.319000
946605;9466;106;618;5;1.165000
946606;9466;106;620;6;0.246000
946607;9466;106;622;7;0.416000
946608;9466;106;624;8;0.562000
946609;9466;106;626;9;1.070000
946610;9466;106;628;10;0.908000
946611;9466;106;630;11;0.504000
946612;9466;106;632;12;0.370000
946613;9466;106;634;13;0.643000
946614;9466;106;240;14;0.492000
946615;9466;106;241;15;0.431000
946616;9466;106;242;16;0.553000
946617;9466;106;243;17;0.452000
946618;9466;106;244;18;0.463000
946619;9466;106;245;19;0.360000
946620;9466;106;246;20;0.465000
946621;9466;106;247;21;0.400000
946622;9466;106;248;22;0.419000
946623;9466;106;249;23;0.000000
966501;9665;108;615;1;0.104000
966502;9665;108;232;2;36.196000
966503;9665;108;1136;3;1.491000
966504;9665;108;1138;4;0.000000
966601;9666;108;1138;1;1.492000
966602;9666;108;1137;2;36.139000
966603;9666;108;615;3;0.000000
1066501;10665;118;863;1;0.331000
1066502;10665;118;138;2;0.637000
1066503;10665;118;137;3;0.956000
1066504;10665;118;134;4;0.269000
1066505;10665;118;133;5;0.651000
1066506;10665;118;487;6;0.637000
1066507;10665;118;489;7;0.404000
1066508;10665;118;152;8;0.459000
1066509;10665;118;154;9;0.344000
1066510;10665;118;156;10;0.541000
1066511;10665;118;158;11;0.600000
1066512;10665;118;160;12;0.706000
1066513;10665;118;473;13;0.840000
1066514;10665;118;207;14;1.179000
1066515;10665;118;209;15;0.521000
1066516;10665;118;457;16;0.351000
1066517;10665;118;459;17;0.231000
1066518;10665;118;461;18;0.419000
1066519;10665;118;463;19;0.649000
1066520;10665;118;466;20;0.000000
1066601;10666;118;466;1;0.455000
1066602;10666;118;464;2;0.454000
1066603;10666;118;462;3;0.232000
1066604;10666;118;460;4;0.386000
1066605;10666;118;458;5;0.527000
1066606;10666;118;210;6;1.162000
1066607;10666;118;214;7;0.183000
1066608;10666;118;752;8;0.918000
1066609;10666;118;162;9;0.481000
1066610;10666;118;161;10;0.665000
1066611;10666;118;159;11;0.376000
1066612;10666;118;157;12;0.441000
1066613;10666;118;155;13;0.490000
1066614;10666;118;153;14;0.278000
1066615;10666;118;490;15;0.481000
1066616;10666;118;488;16;0.680000
1066617;10666;118;132;17;0.405000
1066618;10666;118;135;18;0.417000
1066619;10666;118;862;19;0.528000
1066620;10666;118;863;20;0.000000
1066701;10667;118;863;1;0.321000
1066702;10667;118;138;2;0.637000
1066703;10667;118;137;3;0.956000
1066704;10667;118;134;4;0.269000
1066705;10667;118;133;5;0.651000
1066706;10667;118;487;6;0.637000
1066707;10667;118;489;7;0.320000
1066708;10667;118;491;8;0.583000
1066709;10667;118;493;9;0.777000
1066710;10667;118;189;10;0.421000
1066711;10667;118;187;11;0.316000
1066712;10667;118;185;12;0.601000
1066713;10667;118;184;13;0.000000
1066801;10668;118;184;1;0.284000
1066802;10668;118;186;2;0.572000
1066803;10668;118;188;3;0.805000
1066804;10668;118;494;4;0.531000
1066805;10668;118;492;5;0.352000
1066806;10668;118;490;6;0.481000
1066807;10668;118;488;7;0.468000
1066808;10668;118;124;8;0.616000
1066809;10668;118;135;9;0.417000
1066810;10668;118;862;10;0.528000
1066811;10668;118;863;11;0.000000
1066901;10669;118;184;1;0.284000
1066902;10669;118;186;2;0.572000
1066903;10669;118;188;3;0.805000
1066904;10669;118;494;4;0.531000
1066905;10669;118;492;5;0.254000
1066906;10669;118;152;6;0.459000
1066907;10669;118;154;7;0.344000
1066908;10669;118;156;8;0.541000
1066909;10669;118;158;9;0.600000
1066910;10669;118;160;10;0.706000
1066911;10669;118;473;11;0.840000
1066912;10669;118;207;12;1.179000
1066913;10669;118;209;13;0.521000
1066914;10669;118;457;14;0.351000
1066915;10669;118;459;15;0.231000
1066916;10669;118;461;16;0.419000
1066917;10669;118;463;17;0.649000
1066918;10669;118;466;18;0.000000
1067001;10670;118;466;1;0.455000
1067002;10670;118;464;2;0.454000
1067003;10670;118;462;3;0.232000
1067004;10670;118;460;4;0.386000
1067005;10670;118;458;5;0.527000
1067006;10670;118;210;6;1.162000
1067007;10670;118;214;7;0.183000
1067008;10670;118;752;8;0.918000
1067009;10670;118;162;9;0.481000
1067010;10670;118;161;10;0.665000
1067011;10670;118;159;11;0.376000
1067012;10670;118;157;12;0.441000
1067013;10670;118;155;13;0.490000
1067014;10670;118;153;14;0.391000
1067015;10670;118;491;15;0.583000
1067016;10670;118;493;16;0.777000
1067017;10670;118;189;17;0.421000
1067018;10670;118;187;18;0.316000
1067019;10670;118;185;19;0.601000
1067020;10670;118;184;20;0.000000
1067101;10671;118;863;1;0.321000
1067102;10671;118;138;2;0.637000
1067103;10671;118;137;3;0.956000
1067104;10671;118;134;4;0.269000
1067105;10671;118;133;5;0.651000
1067106;10671;118;487;6;0.637000
1067107;10671;118;489;7;0.320000
1067108;10671;118;491;8;0.583000
1067109;10671;118;493;9;0.777000
1067110;10671;118;189;10;0.421000
1067111;10671;118;187;11;0.316000
1067112;10671;118;185;12;0.000000
1067201;10672;118;185;1;0.525000
1067202;10672;118;184;2;0.314000
1067203;10672;118;186;3;0.572000
1067204;10672;118;188;4;0.805000
1067205;10672;118;494;5;0.531000
1067206;10672;118;492;6;0.352000
1067207;10672;118;490;7;0.481000
1067208;10672;118;488;8;0.468000
1067209;10672;118;124;9;0.616000
1067210;10672;118;135;10;0.417000
1067211;10672;118;862;11;0.528000
1067212;10672;118;863;12;0.000000
1067301;10673;118;185;1;0.525000
1067302;10673;118;184;2;0.314000
1067303;10673;118;186;3;0.572000
1067304;10673;118;188;4;0.805000
1067305;10673;118;494;5;0.531000
1067306;10673;118;492;6;0.254000
1067307;10673;118;152;7;0.459000
1067308;10673;118;154;8;0.344000
1067309;10673;118;156;9;0.541000
1067310;10673;118;158;10;0.600000
1067311;10673;118;160;11;0.706000
1067312;10673;118;473;12;0.840000
1067313;10673;118;207;13;1.179000
1067314;10673;118;209;14;0.521000
1067315;10673;118;457;15;0.351000
1067316;10673;118;459;16;0.231000
1067317;10673;118;461;17;0.419000
1067318;10673;118;463;18;0.649000
1067319;10673;118;466;19;0.000000
1067401;10674;118;466;1;0.455000
1067402;10674;118;464;2;0.454000
1067403;10674;118;462;3;0.232000
1067404;10674;118;460;4;0.386000
1067405;10674;118;458;5;0.527000
1067406;10674;118;210;6;1.162000
1067407;10674;118;214;7;0.183000
1067408;10674;118;752;8;0.918000
1067409;10674;118;162;9;0.481000
1067410;10674;118;161;10;0.665000
1067411;10674;118;159;11;0.376000
1067412;10674;118;157;12;0.441000
1067413;10674;118;155;13;0.490000
1067414;10674;118;153;14;0.391000
1067415;10674;118;491;15;0.583000
1067416;10674;118;493;16;0.777000
1067417;10674;118;189;17;0.421000
1067418;10674;118;187;18;0.316000
1067419;10674;118;185;19;0.000000
1067501;10675;118;185;1;0.697000
1067502;10675;118;562;2;0.000000
1086501;10865;120;466;1;0.455000
1086502;10865;120;464;2;0.454000
1086503;10865;120;462;3;0.232000
1086504;10865;120;460;4;0.386000
1086505;10865;120;458;5;0.527000
1086506;10865;120;210;6;1.162000
1086507;10865;120;214;7;0.183000
1086508;10865;120;752;8;0.918000
1086509;10865;120;162;9;0.481000
1086510;10865;120;161;10;0.665000
1086511;10865;120;159;11;0.376000
1086512;10865;120;157;12;0.441000
1086513;10865;120;155;13;0.490000
1086514;10865;120;153;14;0.391000
1086515;10865;120;491;15;0.583000
1086516;10865;120;493;16;0.777000
1086517;10865;120;189;17;0.421000
1086518;10865;120;187;18;0.316000
1086519;10865;120;185;19;0.601000
1086520;10865;120;184;20;0.000000
1086601;10866;120;184;1;0.284000
1086602;10866;120;186;2;0.572000
1086603;10866;120;188;3;0.805000
1086604;10866;120;494;4;0.531000
1086605;10866;120;492;5;0.254000
1086606;10866;120;152;6;0.459000
1086607;10866;120;154;7;0.344000
1086608;10866;120;156;8;0.541000
1086609;10866;120;158;9;0.600000
1086610;10866;120;160;10;0.706000
1086611;10866;120;473;11;0.840000
1086612;10866;120;207;12;1.179000
1086613;10866;120;209;13;0.521000
1086614;10866;120;457;14;0.351000
1086615;10866;120;459;15;0.231000
1086616;10866;120;461;16;0.419000
1086617;10866;120;463;17;0.649000
1086618;10866;120;466;18;0.000000
1086701;10867;120;466;1;0.455000
1086702;10867;120;464;2;0.454000
1086703;10867;120;462;3;0.232000
1086704;10867;120;460;4;0.386000
1086705;10867;120;458;5;0.527000
1086706;10867;120;210;6;1.162000
1086707;10867;120;214;7;0.183000
1086708;10867;120;752;8;0.918000
1086709;10867;120;162;9;0.481000
1086710;10867;120;161;10;0.665000
1086711;10867;120;159;11;0.376000
1086712;10867;120;157;12;0.441000
1086713;10867;120;155;13;0.490000
1086714;10867;120;153;14;0.391000
1086715;10867;120;491;15;0.583000
1086716;10867;120;493;16;0.777000
1086717;10867;120;189;17;0.421000
1086718;10867;120;187;18;0.316000
1086719;10867;120;185;19;0.000000
1086801;10868;120;185;1;0.525000
1086802;10868;120;184;2;0.314000
1086803;10868;120;186;3;0.572000
1086804;10868;120;188;4;0.805000
1086805;10868;120;494;5;0.531000
1086806;10868;120;492;6;0.254000
1086807;10868;120;152;7;0.459000
1086808;10868;120;154;8;0.344000
1086809;10868;120;156;9;0.541000
1086810;10868;120;158;10;0.600000
1086811;10868;120;160;11;0.706000
1086812;10868;120;473;12;0.840000
1086813;10868;120;207;13;1.179000
1086814;10868;120;209;14;0.521000
1086815;10868;120;457;15;0.351000
1086816;10868;120;459;16;0.231000
1086817;10868;120;461;17;0.419000
1086818;10868;120;463;18;0.649000
1086819;10868;120;466;19;0.000000
1096501;10965;121;174;1;0.493000
1096502;10965;121;173;2;0.434000
1096503;10965;121;171;3;0.417000
1096504;10965;121;169;4;0.381000
1096505;10965;121;167;5;0.508000
1096506;10965;121;165;6;0.600000
1096507;10965;121;215;7;0.421000
1096508;10965;121;217;8;0.598000
1096509;10965;121;201;9;0.412000
1096510;10965;121;199;10;0.711000
1096511;10965;121;467;11;0.615000
1096512;10965;121;447;12;0.405000
1096513;10965;121;445;13;0.391000
1096514;10965;121;483;14;0.559000
1096515;10965;121;481;15;0.524000
1096516;10965;121;479;16;0.465000
1096517;10965;121;273;17;0.243000
1096518;10965;121;274;18;0.839000
1096519;10965;121;31;19;0.536000
1096520;10965;121;32;20;0.874000
1096521;10965;121;176;21;1.046000
1096522;10965;121;177;22;0.713000
1096523;10965;121;178;23;0.878000
1096524;10965;121;35;24;0.586000
1096525;10965;121;44;25;0.351000
1096526;10965;121;179;26;0.755000
1096527;10965;121;181;27;0.010000
1096528;10965;121;1404;28;0.198000
1096529;10965;121;38;29;0.602000
1096530;10965;121;180;30;0.337000
1096531;10965;121;143;31;0.000000
1096601;10966;121;143;1;0.509000
1096602;10966;121;42;2;0.688000
1096603;10966;121;204;3;0.377000
1096604;10966;121;144;4;0.305000
1096605;10966;121;36;5;0.511000
1096606;10966;121;45;6;0.827000
1096607;10966;121;145;7;0.790000
1096608;10966;121;146;8;0.955000
1096609;10966;121;147;9;0.978000
1096610;10966;121;79;10;0.570000
1096611;10966;121;48;11;0.649000
1096612;10966;121;226;12;0.224000
1096613;10966;121;227;13;0.454000
1096614;10966;121;478;14;0.605000
1096615;10966;121;480;15;0.582000
1096616;10966;121;482;16;0.346000
1096617;10966;121;444;17;0.349000
1096618;10966;121;446;18;0.763000
1096619;10966;121;471;19;0.609000
1096620;10966;121;198;20;0.545000
1096621;10966;121;200;21;0.338000
1096622;10966;121;472;22;0.178000
1096623;10966;121;218;23;0.592000
1096624;10966;121;216;24;0.394000
1096625;10966;121;164;25;0.566000
1096626;10966;121;166;26;0.364000
1096627;10966;121;168;27;0.431000
1096628;10966;121;170;28;0.449000
1096629;10966;121;172;29;0.484000
1096630;10966;121;174;30;0.000000
1096701;10967;121;174;1;0.493000
1096702;10967;121;173;2;0.434000
1096703;10967;121;171;3;0.417000
1096704;10967;121;169;4;0.381000
1096705;10967;121;167;5;0.508000
1096706;10967;121;165;6;0.600000
1096707;10967;121;215;7;0.421000
1096708;10967;121;217;8;0.598000
1096709;10967;121;201;9;0.412000
1096710;10967;121;199;10;0.711000
1096711;10967;121;467;11;0.615000
1096712;10967;121;447;12;0.405000
1096713;10967;121;445;13;0.391000
1096714;10967;121;483;14;0.559000
1096715;10967;121;481;15;0.524000
