rc_id	rl_id	ss_id	rc_orderby	rc_dist
5546609	55466	1835	9	0.410000
5546610	55466	1489	10	0.447000
5546611	55466	1490	11	0.666000
5546612	55466	1455	12	0.754000
5546613	55466	825	13	0.572000
5546614	55466	823	14	0.628000
5546615	55466	821	15	0.485000
5546616	55466	818	16	0.650000
5546617	55466	819	17	0.351000
5546618	55466	816	18	0.947000
5546619	55466	1456	19	0.511000
5546620	55466	812	20	0.522000
5546621	55466	810	21	0.701000
5546622	55466	808	22	0.498000
5546623	55466	806	23	0.438000
5546624	55466	804	24	0.458000
5546625	55466	802	25	0.349000
5546626	55466	800	26	0.354000
5546627	55466	798	27	0.755000
5546628	55466	796	28	0.756000
5546629	55466	794	29	1.295000
5546630	55466	792	30	0.574000
5546631	55466	790	31	1.440000
5546632	55466	788	32	5.078000
5546633	55466	70	33	0.818000
5546634	55466	71	34	0.552000
5546635	55466	72	35	0.899000
5546636	55466	73	36	1.456000
5546637	55466	74	37	0.809000
5546638	55466	75	38	0.755000
5546639	55466	76	39	0.794000
5546640	55466	1987	40	0.577000
5546641	55466	77	41	0.532000
5546642	55466	80	42	0.782000
5546643	55466	1887	43	0.419000
5546644	55466	1884	44	0.000000
5546701	55467	1884	1	0.416000
5546702	55467	1888	2	0.826000
5546703	55467	1890	3	0.614000
5546704	55467	2	4	0.814000
5546705	55467	1988	5	0.523000
5546706	55467	3	6	0.823000
5546707	55467	4	7	0.851000
5546708	55467	5	8	1.396000
5546709	55467	6	9	0.903000
5546710	55467	7	10	0.516000
5546711	55467	8	11	0.830000
5546712	55467	9	12	4.992000
5546713	55467	787	13	1.447000
5546714	55467	789	14	0.474000
5546715	55467	791	15	1.395000
5546716	55467	793	16	0.779000
5546717	55467	795	17	0.734000
5546718	55467	797	18	0.430000
5546719	55467	799	19	0.216000
5546720	55467	801	20	0.918000
5546721	55467	802	21	0.000000
5546801	55468	802	1	0.324000
5546802	55468	800	2	0.354000
5546803	55468	798	3	0.755000
5546804	55468	796	4	0.756000
5546805	55468	794	5	1.295000
5546806	55468	792	6	0.574000
5546807	55468	790	7	1.440000
5546808	55468	788	8	5.078000
5546809	55468	70	9	0.818000
5546810	55468	71	10	0.552000
5546811	55468	72	11	0.899000
5546812	55468	73	12	1.456000
5546813	55468	74	13	0.809000
5546814	55468	75	14	0.755000
5546815	55468	76	15	0.794000
5546816	55468	1987	16	0.577000
5546817	55468	77	17	0.532000
5546818	55468	80	18	0.782000
5546819	55468	1887	19	0.419000
5546820	55468	1884	20	0.000000
5546901	55469	803	1	0.451000
5546902	55469	805	2	0.441000
5546903	55469	807	3	0.711000
5546904	55469	809	4	0.620000
5546905	55469	811	5	0.576000
5546906	55469	813	6	0.850000
5546907	55469	815	7	0.773000
5546908	55469	817	8	0.472000
5546909	55469	820	9	0.824000
5546910	55469	822	10	0.494000
5546911	55469	824	11	0.777000
5546912	55469	338	12	0.713000
5546913	55469	411	13	0.598000
5546914	55469	1844	14	0.370000
5546915	55469	1836	15	0.458000
5546916	55469	343	16	0.598000
5546917	55469	344	17	0.608000
5546918	55469	345	18	1.305000
5546919	55469	38	19	0.658000
5546920	55469	553	20	0.039000
5546921	55469	552	21	0.000000
5547001	55470	552	1	0.241000
5547002	55470	143	2	0.175000
5547003	55470	557	3	0.335000
5547004	55470	42	4	1.472000
5547005	55470	351	5	0.398000
5547006	55470	1400	6	0.277000
5547007	55470	352	7	0.902000
5547008	55470	1834	8	0.328000
5547009	55470	1835	9	0.410000
5547010	55470	1489	10	0.447000
5547011	55470	1490	11	0.666000
5547012	55470	1455	12	0.754000
5547013	55470	825	13	0.572000
5547014	55470	823	14	0.628000
5547015	55470	821	15	0.485000
5547016	55470	818	16	0.650000
5547017	55470	819	17	0.351000
5547018	55470	816	18	0.947000
5547019	55470	1456	19	0.511000
5547020	55470	812	20	0.522000
5547021	55470	810	21	0.701000
5547022	55470	808	22	0.498000
5547023	55470	806	23	0.442000
5547024	55470	804	24	0.050000
5547025	55470	803	25	0.000000
5726501	57265	1173	1	0.179000
5726502	57265	1171	2	0.724000
5726503	57265	173	3	0.434000
5726504	57265	171	4	0.417000
5726505	57265	169	5	0.381000
5726506	57265	167	6	0.508000
5726507	57265	165	7	0.601000
5726508	57265	215	8	0.421000
5726509	57265	217	9	0.598000
5726510	57265	201	10	0.412000
5726511	57265	199	11	0.711000
5726512	57265	467	12	0.615000
5726513	57265	447	13	0.405000
5726514	57265	445	14	0.391000
5726515	57265	483	15	0.561000
5726516	57265	481	16	0.522000
5726517	57265	479	17	0.605000
5726518	57265	228	18	0.565000
5726519	57265	229	19	0.574000
5726520	57265	769	20	0.595000
5726521	57265	771	21	0.339000
5726522	57265	416	22	0.602000
5726523	57265	417	23	0.721000
5726524	57265	419	24	0.963000
5726525	57265	1071	25	0.358000
5726526	57265	1073	26	0.577000
5726527	57265	1244	27	0.412000
5726528	57265	503	28	0.864000
5726529	57265	37	29	0.171000
5726530	57265	38	30	0.658000
5726531	57265	553	31	0.038000
5726532	57265	552	32	0.000000
5726601	57266	552	1	0.053000
5726602	57266	40	2	0.697000
5726603	57266	42	3	0.679000
5726604	57266	43	4	0.395000
5726605	57266	504	5	0.526000
5726606	57266	1245	6	0.592000
5726607	57266	1074	7	0.482000
5726608	57266	1072	8	0.873000
5726609	57266	420	9	0.745000
5726610	57266	418	10	0.592000
5726611	57266	436	11	0.408000
5726612	57266	737	12	0.778000
5726613	57266	270	13	0.416000
5726614	57266	271	14	0.505000
5726615	57266	272	15	0.327000
5726616	57266	478	16	0.605000
5726617	57266	480	17	0.582000
5726618	57266	482	18	0.346000
5726619	57266	444	19	0.349000
5726620	57266	446	20	0.763000
5726621	57266	471	21	0.609000
5726622	57266	198	22	0.545000
5726623	57266	200	23	0.338000
5726624	57266	472	24	0.178000
5726625	57266	218	25	0.592000
5726626	57266	216	26	0.394000
5726627	57266	164	27	0.566000
5726628	57266	166	28	0.364000
5726629	57266	168	29	0.431000
5726630	57266	170	30	0.449000
5726631	57266	172	31	0.600000
5726632	57266	1170	32	0.223000
5726633	57266	1172	33	4.049000
5726634	57266	1173	34	0.000000
5756501	57565	1396	1	0.272000
5756502	57565	558	2	0.530000
5756503	57565	100	3	0.735000
5756504	57565	210	4	1.162000
5756505	57565	214	5	0.183000
5756506	57565	752	6	0.787000
5756507	57565	518	7	0.613000
5756508	57565	161	8	0.665000
5756509	57565	159	9	0.376000
5756510	57565	157	10	0.441000
5756511	57565	155	11	0.490000
5756512	57565	153	12	0.391000
5756513	57565	491	13	0.583000
5756514	57565	493	14	0.777000
5756515	57565	189	15	0.421000
5756516	57565	187	16	0.316000
5756517	57565	185	17	0.412000
5756518	57565	495	18	0.669000
5756519	57565	469	19	0.483000
5756520	57565	28	20	0.745000
5756521	57565	29	21	0.440000
5756522	57565	30	22	0.778000
5756523	57565	31	23	0.536000
5756524	57565	32	24	0.874000
5756525	57565	176	25	1.057000
5756526	57565	337	26	0.905000
5756527	57565	338	27	0.713000
5756528	57565	411	28	0.598000
5756529	57565	1844	29	0.370000
5756530	57565	1836	30	0.458000
5756531	57565	343	31	0.598000
5756532	57565	344	32	0.608000
5756533	57565	345	33	0.667000
5756534	57565	346	34	0.611000
5756535	57565	395	35	0.349000
5756536	57565	397	36	0.539000
5756537	57565	432	37	0.652000
5756538	57565	391	38	0.709000
5756539	57565	508	39	0.301000
5756540	57565	366	40	0.000000
5756601	57566	366	1	1.211000
5756602	57566	434	2	0.549000
5756603	57566	433	3	0.448000
5756604	57566	398	4	0.325000
5756605	57566	396	5	0.609000
5756606	57566	350	6	0.632000
5756607	57566	351	7	0.398000
5756608	57566	1400	8	0.277000
5756609	57566	352	9	0.902000
5756610	57566	1834	10	0.328000
5756611	57566	1835	11	0.410000
5756612	57566	1489	12	0.447000
5756613	57566	1490	13	0.666000
5756614	57566	1455	14	0.947000
5756615	57566	359	15	0.947000
5756616	57566	147	16	0.978000
5756617	57566	79	17	0.570000
5756618	57566	48	18	0.772000
5756619	57566	49	19	0.439000
5756620	57566	50	20	0.754000
5756621	57566	437	21	0.727000
5756622	57566	497	22	0.415000
5756623	57566	496	23	0.304000
5756624	57566	184	24	0.314000
5756625	57566	186	25	0.572000
5756626	57566	188	26	0.805000
5756627	57566	494	27	0.531000
5756628	57566	492	28	0.254000
5756629	57566	152	29	0.459000
5756630	57566	154	30	0.344000
5756631	57566	156	31	0.541000
5756632	57566	158	32	0.600000
5756633	57566	160	33	0.706000
5756634	57566	473	34	0.840000
5756635	57566	207	35	1.179000
5756636	57566	209	36	0.897000
5756637	57566	97	37	0.453000
5756638	57566	211	38	0.348000
5756639	57566	1396	39	0.000000
5756701	57567	518	1	0.613000
5756702	57567	161	2	0.665000
5756703	57567	159	3	0.376000
5756704	57567	157	4	0.441000
5756705	57567	155	5	0.490000
5756706	57567	153	6	0.391000
5756707	57567	491	7	0.583000
5756708	57567	493	8	0.777000
5756709	57567	189	9	0.421000
5756710	57567	187	10	0.316000
5756711	57567	185	11	0.412000
5756712	57567	495	12	0.669000
5756713	57567	469	13	0.483000
5756714	57567	28	14	0.745000
5756715	57567	29	15	0.440000
5756716	57567	30	16	0.778000
5756717	57567	31	17	0.536000
5756718	57567	32	18	0.874000
5756719	57567	176	19	1.057000
5756720	57567	337	20	0.905000
5756721	57567	338	21	0.713000
5756722	57567	411	22	0.598000
5756723	57567	1844	23	0.370000
5756724	57567	1836	24	0.458000
5756725	57567	343	25	0.598000
5756726	57567	344	26	0.608000
5756727	57567	345	27	0.667000
5756728	57567	346	28	0.611000
5756729	57567	395	29	0.349000
5756730	57567	397	30	0.539000
5756731	57567	432	31	0.652000
5756732	57567	391	32	0.709000
5756733	57567	508	33	0.301000
5756734	57567	366	34	0.000000
5756801	57568	366	1	1.211000
5756802	57568	434	2	0.549000
5756803	57568	433	3	0.448000
5756804	57568	398	4	0.325000
5756805	57568	396	5	0.609000
5756806	57568	350	6	0.632000
5756807	57568	351	7	0.398000
5756808	57568	1400	8	0.277000
5756809	57568	352	9	0.902000
5756810	57568	1834	10	0.328000
5756811	57568	1835	11	0.410000
5756812	57568	1489	12	0.447000
5756813	57568	1490	13	0.666000
5756814	57568	1455	14	0.947000
5756815	57568	359	15	0.947000
5756816	57568	147	16	0.978000
5756817	57568	79	17	0.570000
5756818	57568	48	18	0.772000
5756819	57568	49	19	0.439000
5756820	57568	50	20	0.754000
5756821	57568	437	21	0.727000
5756822	57568	497	22	0.415000
5756823	57568	496	23	0.304000
5756824	57568	184	24	0.314000
5756825	57568	186	25	0.572000
5756826	57568	188	26	0.805000
5756827	57568	494	27	0.531000
5756828	57568	492	28	0.254000
5756829	57568	152	29	0.459000
5756830	57568	154	30	0.344000
5756831	57568	156	31	0.541000
5756832	57568	158	32	0.600000
5756833	57568	160	33	0.609000
5756834	57568	518	34	0.000000
5756901	57569	466	1	0.455000
5756902	57569	464	2	0.454000
5756903	57569	462	3	0.232000
5756904	57569	460	4	0.386000
5756905	57569	458	5	0.527000
5756906	57569	210	6	1.162000
5756907	57569	214	7	0.183000
5756908	57569	752	8	0.787000
5756909	57569	518	9	0.613000
5756910	57569	161	10	0.665000
5756911	57569	159	11	0.376000
5756912	57569	157	12	0.441000
5756913	57569	155	13	0.490000
5756914	57569	153	14	0.391000
5756915	57569	491	15	0.583000
5756916	57569	493	16	0.777000
5756917	57569	189	17	0.421000
5756918	57569	187	18	0.316000
5756919	57569	185	19	0.412000
5756920	57569	495	20	0.669000
5756921	57569	469	21	0.483000
5756922	57569	28	22	0.745000
5756923	57569	29	23	0.440000
5756924	57569	30	24	0.778000
5756925	57569	31	25	0.536000
5756926	57569	32	26	0.874000
5756927	57569	176	27	1.057000
5756928	57569	337	28	0.905000
5756929	57569	338	29	0.713000
5756930	57569	411	30	0.598000
5756931	57569	1844	31	0.370000
5756932	57569	1836	32	0.458000
5756933	57569	343	33	0.598000
5756934	57569	344	34	0.608000
5756935	57569	345	35	0.667000
5756936	57569	346	36	0.611000
5756937	57569	395	37	0.349000
5756938	57569	397	38	0.539000
5756939	57569	432	39	0.652000
5756940	57569	391	40	0.709000
5756941	57569	508	41	0.301000
5756942	57569	366	42	0.000000
5757001	57570	366	1	1.211000
5757002	57570	434	2	0.549000
5757003	57570	433	3	0.448000
5757004	57570	398	4	0.325000
5757005	57570	396	5	0.609000
5757006	57570	350	6	0.632000
5757007	57570	351	7	0.398000
5757008	57570	1400	8	0.277000
5757009	57570	352	9	0.902000
5757010	57570	1834	10	0.328000
5757011	57570	1835	11	0.410000
5757012	57570	1489	12	0.447000
5757013	57570	1490	13	0.666000
5757014	57570	1455	14	0.947000
5757015	57570	359	15	0.947000
5757016	57570	147	16	0.978000
5757017	57570	79	17	0.570000
5757018	57570	48	18	0.772000
5757019	57570	49	19	0.439000
5757020	57570	50	20	0.754000
5757021	57570	437	21	0.727000
5757022	57570	497	22	0.415000
5757023	57570	496	23	0.304000
5757024	57570	184	24	0.314000
5757025	57570	186	25	0.572000
5757026	57570	188	26	0.805000
5757027	57570	494	27	0.531000
5757028	57570	492	28	0.254000
5757029	57570	152	29	0.459000
5757030	57570	154	30	0.344000
5757031	57570	156	31	0.541000
5757032	57570	158	32	0.600000
5757033	57570	160	33	0.706000
5757034	57570	473	34	0.840000
5757035	57570	207	35	1.179000
5757036	57570	209	36	0.521000
5757037	57570	457	37	0.351000
5757038	57570	459	38	0.231000
5757039	57570	461	39	0.419000
5757040	57570	463	40	0.526000
5757041	57570	470	41	0.123000
5757042	57570	466	42	0.000000
5757101	57571	466	1	0.455000
5757102	57571	464	2	0.454000
5757103	57571	462	3	0.232000
5757104	57571	460	4	0.386000
5757105	57571	458	5	0.527000
5757106	57571	210	6	1.162000
5757107	57571	214	7	0.183000
5757108	57571	752	8	0.787000
5757109	57571	518	9	0.613000
5757110	57571	161	10	0.665000
5757111	57571	159	11	0.376000
5757112	57571	157	12	0.441000
5757113	57571	155	13	0.490000
5757114	57571	153	14	0.391000
5757115	57571	491	15	0.583000
5757116	57571	493	16	0.777000
5757117	57571	189	17	0.421000
5757118	57571	187	18	0.316000
5757119	57571	185	19	0.412000
5757120	57571	496	20	0.000000
5757201	57572	496	1	0.304000
5757202	57572	184	2	0.314000
5757203	57572	186	3	0.572000
5757204	57572	188	4	0.805000
5757205	57572	494	5	0.531000
5757206	57572	492	6	0.254000
5757207	57572	152	7	0.459000
5757208	57572	154	8	0.344000
5757209	57572	156	9	0.541000
5757210	57572	158	10	0.600000
5757211	57572	160	11	0.706000
5757212	57572	473	12	0.840000
5757213	57572	207	13	1.179000
5757214	57572	209	14	0.521000
5757215	57572	457	15	0.351000
5757216	57572	459	16	0.231000
5757217	57572	461	17	0.419000
5757218	57572	463	18	0.526000
5757219	57572	470	19	0.123000
5757220	57572	466	20	0.000000
5757301	57573	1396	1	0.272000
5757302	57573	558	2	0.530000
5757303	57573	100	3	0.735000
5757304	57573	210	4	1.162000
5757305	57573	214	5	0.183000
5757306	57573	752	6	0.787000
5757307	57573	518	7	0.613000
5757308	57573	161	8	0.665000
5757309	57573	159	9	0.376000
5757310	57573	157	10	0.441000
5757311	57573	155	11	0.490000
5757312	57573	153	12	0.391000
5757313	57573	491	13	0.583000
5757314	57573	493	14	0.777000
5757315	57573	189	15	0.421000
5757316	57573	187	16	0.316000
5757317	57573	185	17	0.412000
5757318	57573	496	18	0.000000
5757401	57574	496	1	0.304000
5757402	57574	184	2	0.314000
5757403	57574	186	3	0.572000
5757404	57574	188	4	0.805000
5757405	57574	494	5	0.531000
5757406	57574	492	6	0.254000
5757407	57574	152	7	0.459000
5757408	57574	154	8	0.344000
5757409	57574	156	9	0.541000
5757410	57574	158	10	0.600000
5757411	57574	160	11	0.706000
5757412	57574	473	12	0.840000
5757413	57574	207	13	1.179000
5757414	57574	209	14	0.897000
5757415	57574	97	15	0.453000
5757416	57574	211	16	0.348000
5757417	57574	1396	17	0.000000
5757501	57575	1396	1	0.272000
5757502	57575	558	2	0.530000
5757503	57575	100	3	0.735000
5757504	57575	210	4	1.162000
5757505	57575	214	5	0.183000
5757506	57575	752	6	0.670000
5757507	57575	473	7	0.000000
5757601	57576	473	1	0.820000
5757602	57576	207	2	1.179000
5757603	57576	209	3	0.897000
5757604	57576	97	4	0.453000
5757605	57576	211	5	0.348000
5757606	57576	1396	6	0.000000
5757701	57577	1396	1	0.272000
5757702	57577	558	2	0.530000
5757703	57577	100	3	0.735000
5757704	57577	210	4	1.162000
5757705	57577	214	5	0.970000
5757706	57577	518	6	0.613000
5757707	57577	161	7	0.665000
5757708	57577	159	8	0.376000
5757709	57577	157	9	0.441000
5757710	57577	155	10	0.490000
5757711	57577	153	11	0.391000
5757712	57577	491	12	0.583000
5757713	57577	493	13	0.777000
5757714	57577	189	14	0.421000
5757715	57577	187	15	0.316000
5757716	57577	185	16	0.412000
5757717	57577	495	17	0.669000
5757718	57577	469	18	0.483000
5757719	57577	28	19	0.745000
5757720	57577	29	20	0.440000
5757721	57577	30	21	0.694000
5757722	57577	49	22	0.000000
5757801	57578	49	1	0.439000
5757802	57578	50	2	0.754000
5757803	57578	437	3	0.727000
5757804	57578	497	4	0.415000
5757805	57578	496	5	0.304000
5757806	57578	184	6	0.314000
5757807	57578	186	7	0.572000
5757808	57578	188	8	0.805000
5757809	57578	494	9	0.531000
5757810	57578	492	10	0.254000
5757811	57578	152	11	0.459000
5757812	57578	154	12	0.344000
5757813	57578	156	13	0.541000
5757814	57578	158	14	0.600000
5757815	57578	160	15	0.706000
5757816	57578	473	16	0.840000
5757817	57578	207	17	1.179000
5757818	57578	209	18	0.897000
5757819	57578	97	19	0.453000
5757820	57578	211	20	0.348000
5757821	57578	1396	21	0.000000
5816501	58165	1311	1	0.343000
5816502	58165	1310	2	0.383000
5816503	58165	1309	3	0.511000
5816504	58165	1181	4	0.568000
5816505	58165	1183	5	0.504000
5816506	58165	1185	6	1.930000
5816507	58165	1850	7	0.000000
5816601	58166	1850	1	0.230000
5816602	58166	1851	2	1.846000
5816603	58166	1186	3	0.514000
5816604	58166	1184	4	0.573000
5816605	58166	1182	5	0.470000
5816606	58166	798	6	0.353000
5816607	58166	800	7	0.421000
5816608	58166	1312	8	0.185000
5816609	58166	1410	9	0.293000
5816610	58166	1411	10	0.010000
5816611	58166	1415	11	0.200000
5816612	58166	1311	12	0.000000
5816701	58167	1311	1	0.010000
5816702	58167	1312	2	0.175000
5816703	58167	1410	3	0.218000
5816704	58167	1325	4	0.371000
5816705	58167	1354	5	0.539000
5816706	58167	1353	6	0.572000
5816707	58167	1342	7	0.717000
5816708	58167	1417	8	0.680000
5816709	58167	114	9	0.303000
5816710	58167	115	10	0.525000
5816711	58167	116	11	0.393000
5816712	58167	81	12	0.209000
5816713	58167	141	13	0.000000
5816801	58168	141	1	0.204000
5816802	58168	82	2	0.425000
5816803	58168	83	3	0.691000
5816804	58168	1416	4	0.636000
5816805	58168	1341	5	0.628000
5816806	58168	1344	6	0.487000
5816807	58168	1345	7	0.456000
5816808	58168	1326	8	0.223000
5816809	58168	1411	9	0.011000
5816810	58168	1415	10	0.203000
5816811	58168	1311	11	0.000000
5816901	58169	1411	1	0.153000
5816902	58169	1410	2	0.218000
5816903	58169	1325	3	0.371000
5816904	58169	1354	4	0.539000
5816905	58169	1353	5	0.572000
5816906	58169	1342	6	0.717000
5816907	58169	1417	7	0.680000
5816908	58169	114	8	0.303000
5816909	58169	115	9	0.525000
5816910	58169	116	10	0.393000
5816911	58169	81	11	0.209000
5816912	58169	141	12	0.000000
5817001	58170	141	1	0.204000
5817002	58170	82	2	0.425000
5817003	58170	83	3	0.691000
5817004	58170	1416	4	0.636000
5817005	58170	1341	5	0.628000
5817006	58170	1344	6	0.487000
5817007	58170	1345	7	0.456000
5817008	58170	1326	8	0.233000
5817009	58170	1411	9	0.000000
5817101	58171	1411	1	0.209000
5817102	58171	1311	2	0.343000
5817103	58171	1310	3	0.383000
5817104	58171	1309	4	0.511000
5817105	58171	1181	5	0.568000
5817106	58171	1183	6	0.504000
5817107	58171	1185	7	1.930000
5817108	58171	1850	8	0.000000
5817201	58172	1850	1	0.230000
5817202	58172	1851	2	1.846000
5817203	58172	1186	3	0.514000
5817204	58172	1184	4	0.573000
5817205	58172	1182	5	0.470000
5817206	58172	798	6	0.353000
5817207	58172	800	7	0.421000
5817208	58172	1312	8	0.185000
5817209	58172	1410	9	0.293000
5817210	58172	1411	10	0.000000
5826501	58265	1884	1	0.416000
5826502	58265	1888	2	0.826000
5826503	58265	1890	3	0.614000
5826504	58265	2	4	0.814000
5826505	58265	1988	5	0.523000
5826506	58265	3	6	0.823000
5826507	58265	4	7	0.851000
5826508	58265	5	8	1.396000
5826509	58265	6	9	0.903000
5826510	58265	7	10	0.516000
5826511	58265	8	11	0.830000
5826512	58265	9	12	0.756000
5826513	58265	1892	13	1.967000
5826514	58265	10	14	2.385000
5826515	58265	11	15	0.834000
5826516	58265	12	16	0.565000
5826517	58265	13	17	0.527000
5826518	58265	14	18	0.445000
5826519	58265	1831	19	0.335000
5826520	58265	1825	20	0.742000
5826521	58265	1823	21	0.950000
5826522	58265	1822	22	0.336000
5826523	58265	1819	23	0.366000
5826524	58265	1817	24	0.366000
5826525	58265	1816	25	0.681000
5826526	58265	1814	26	1.166000
